"fec_id","name","candidate_fec_id","candidate_name","affiliation","office","state","district","incumbent_challenger","is_authorized_committee","is_principal_committee"
"C00590307","NEIGHBORS FOR CANO COMMITTEE","H6NC09184","CANO, FERNANDO CHRISTIAN MR. JR","DEM","H","NC","9 ","C",FALSE,TRUE
"C00726562","BRIAN CARROLL FOR CA 30","H0CA30188","CARROLL, BRIAN","DEM","H","CA","30","C",FALSE,TRUE
"C00588772","MAGGIE FOR NH","S6NH00091","HASSAN, MARGARET WOOD","DEM","S","NH","0 ","I",FALSE,TRUE
"C00720144","2020 VISION: JOHN GUNTER FOR PRESIDENT","P00013664","GUNTER, JOHN CLYDE","DEM","P","US","0 ","C",FALSE,TRUE
"C00711978","MUES FOR MONTANA","S0MT00108","MUES, JOHN","DEM","S","MT","0 ","C",FALSE,TRUE
"C00711655","SUMMER MILLER CAMPAIGN COMMITTEE","H0MA02113","MILLER, SUMMER RAE","DEM","H","MA","2 ","C",FALSE,TRUE
"C00710384","NANCY BOYDA FOR SENATE","S0KS00224","BOYDA, NANCY E","DEM","S","KS","0 ","O",FALSE,TRUE
"C00712901","CROW4SENATE",,,"DEM",,,,,FALSE,FALSE
"C00725440","YADIRA ESCOBAR FOR CONGRESS","H0FL25095","ESCOBAR, YADIRA","DEM","H","FL","25","C",FALSE,TRUE
"C00632091","FLIPPABLE (FEDERAL)",,,,,,,,FALSE,FALSE
"C00695510","CORY 2020","P00009795","BOOKER, CORY A.","DEM","P","US","0 ","C",FALSE,TRUE
"C00721688","FLORIDA HOMEOWNERS PROTECTION POLITICAL ACTION COMMITTEE",,,,,,,,FALSE,FALSE
"C00637710","NATHAN CLAY FOR CONGRESS","H8CO07052","CLAY, NATHAN","DEM","H","CO","7 ","C",FALSE,TRUE
"C00716746","KEVIN JONES FOR CONGRESS","H0MD05209","JONES, DARRYL KEVIN JR","DEM","H","MD","5 ","C",FALSE,TRUE
"C00721050","ABUNDANCE FOR AMERICA, LLC",,,,,,,,FALSE,FALSE
"C00710756","LAURA MONTOYA 4 NM","H0NM03151","MONTOYA, LAURA","DEM","H","NM","3 ","O",FALSE,TRUE
"C00707091","GRASSROOTS DEMOCRATS HQ",,,,,,,,FALSE,FALSE
"C00696922","FRIENDS FOR VIC","H0MO06180","ABUNDIS, VICTOR","DEM","H","MO","6 ","C",FALSE,TRUE
"C00709634","NEXT SENATE PAC",,,,,,,,FALSE,FALSE
"C00566067","HIGHER HEIGHTS FOR AMERICA PAC",,,,,,,,FALSE,FALSE
"C00711143","SHAHEEN SMITH 2020",,,,,,,,FALSE,FALSE
"C00716464","ELECT BRANNON PERKISON CAMPAIGN COMMITTEE",,,"DEM",,,,,FALSE,FALSE
"C00713404","FRIENDS OF ADEM 2020","H8NY09158","BUNKEDDEKO, ADEM","DEM","H","NY","9 ","C",FALSE,TRUE
"C00305318","BLUE DOG POLITICAL ACTION COMMITTEE",,,,,,,,FALSE,FALSE
"C00694604","KAHELE FOR CONGRESS","H0HI02155","KAHELE, KAIALI'I","DEM","H","HI","2 ","O",FALSE,TRUE
"C00693473","WARNER VICTORY FUND",,,,,,,,FALSE,FALSE
"C00721324","FERGUSON FOR CONGRESS - GEORGIA CANT WAIT","H0GA10269","FERGUSON, ANDREW","DEM","H","GA","10","C",FALSE,TRUE
"C00721852","CAMPAIGN FUND OF MARJE FOR CONGRESS",,,"DFL",,,,,FALSE,FALSE
"C00557223","EGRIU FOR CONGRESS","H0NY26068","EGRIU, EMIN","DEM","H","NY","26","C",FALSE,TRUE
"C00562983","DEMOCRATIC ACTION",,,,,,,,FALSE,FALSE
"C00172619","DAVIS FOR CONGRESS/FRIENDS OF DAVIS","H4IL07037","DAVIS, DANNY K","DEM","H","IL","7 ","I",FALSE,TRUE
"C00704452","FRONTLINES PAC",,,,,,,,FALSE,FALSE
"C00730085","DANNY ANDERSON FOR CONGRESS","H0TX12253","ANDERSON, DANNY EUGENE MR.","DEM","H","TX","12","C",FALSE,TRUE
"C00343574","MAINSTREAM PAC",,,"DEM",,,,,FALSE,FALSE
"C00729558","SCHUPP FOR CONGRESS","H0MO02254","SCHUPP, JILL DARLYNE","DEM","H","MO","2 ","C",FALSE,TRUE
"C00323923","STONEWALL DEMOCRATIC CLUB FED PAC",,,"DEM",,,,,FALSE,FALSE
"C00519900","BERA VICTORY FUND","H0CA03078","BERA, AMERISH","DEM","H","CA","7 ","I",FALSE,FALSE
"C00728774","GETRO ELIZE FOR CONGRESS","H0CA25196","ELIZE, GETRO","DEM","H","CA","25","C",FALSE,TRUE
"C00731018","CUNNINGHAM HICKENLOOPER VICTORY FUND",,,,,,,,FALSE,FALSE
"C00634253","MIKE LEVIN FOR CONGRESS","H8CA49058","LEVIN, MIKE","DEM","H","CA","49","I",FALSE,TRUE
"C00568667","NEVADA COUNTY DEMOCRATIC CENTRAL COMMITTEE",,,"DEM",,,,,FALSE,FALSE
"C00633859","DELGADO FOR CONGRESS","H8NY19181","DELGADO, ANTONIO","DEM","H","NY","19","I",FALSE,TRUE
"C00732826","STRICKLAND FOR WASHINGTON","H0WA10034","STRICKLAND, MARILYN","DEM","H","WA","10","C",FALSE,TRUE
"C00636571","KATIE PORTER FOR CONGRESS","H8CA45130","PORTER, KATHERINE","DEM","H","CA","45","I",FALSE,TRUE
"C00664409","AUDREY DENNEY FOR CONGRESS","H8CA01257","DENNEY, AUDREY","DEM","H","CA","1 ","C",FALSE,TRUE
"C00019331","DEMOCRATIC PARTY OF WISCONSIN",,,"DEM",,,,,FALSE,FALSE
"C00731042","POWERED BY PEOPLE",,,,,,,,FALSE,FALSE
"C00696146","ELISA CARDNELL FOR CONGRESS","H0TX02080","CARDNELL, ELISA","DEM","H","TX","2 ","C",FALSE,TRUE
"C00697151","ELECTAAPI.ORG",,,,,,,,FALSE,FALSE
"C00708636","HOULAPAC",,,,,,,,FALSE,FALSE
"C00649210","JENNIE LOU LEEDER FOR UNITED STATES CONGRESS","H8TX11100","LEEDER, VIRGINIA LOUISE","DEM","H","TX","21","C",FALSE,TRUE
"C00727479","VOTE GEORGE WILSON ABSOLUTE TRUTH 2020","P00014472","WILSON, GEORGE A MR","DEM","P","US","0 ","C",FALSE,TRUE
"C00674044","DEFEND THE RIGHTEOUS PAC",,,,,,,,FALSE,FALSE
"C00719708","MATH PAC",,,,,,,,FALSE,FALSE
"C00695429","CHRISTIN POWERS CAMPAIGN","P00008946","POWERS, CHRISTIN NOEL MS.","DEM","P","US","0 ","C",FALSE,TRUE
"C00731919","CYNTHIA WALLACE FOR CONGRESS","H0NC09286","WALLACE, CYNTHIA","DEM","H","NC","9 ","C",FALSE,TRUE
"C00679118","FAMILIES VS ASSAULT RIFLES PAC",,,,,,,,FALSE,FALSE
"C00658369","VA 7TH FOR PROGRESS",,,,,,,,FALSE,FALSE
"C00705301","CITIZENS FOR ANTHONY FEIG","H0MI04108","FEIG, ANTHONY DEAN DR.","DEM","H","MI","4 ","C",FALSE,TRUE
"C00683870","CAMPAIGN COMMITTEE FOR AKHENATEN AMUN US SENATE 2020","S0GA00351","AMUN, AKHENATEN HOTEP","DEM","S","GA","0 ","C",FALSE,TRUE
"C00714253","HEIDI SLOAN COMMITTEE TO ELECT FOR CONGRESS","H0TX25131","SLOAN, HEIDI","DEM","H","TX","25","C",FALSE,TRUE
"C00476978","LGBTQ VICTORY FUND FEDERAL PAC",,,,,,,,FALSE,FALSE
"C00722314","KRISTY FOR CONGRESS","H0PA16034","GNIBUS, KRISTY","DEM","H","PA","16","C",FALSE,TRUE
"C00716415","HOGG FOR CONGRESS CAMPAIGN COMMITTEE","H0TX11198","HOGG, JON MARK MR.","DEM","H","TX","11","C",FALSE,TRUE
"C00271338","AMERIPAC: THE FUND FOR A GREATER AMERICA",,,,,,,,FALSE,FALSE
"C00010603","DNC SERVICES CORP./DEM. NAT'L COMMITTEE",,,"DEM",,,,,FALSE,FALSE
"C00715201","SHIFT THE COUNTRY PAC",,,,,,,,FALSE,FALSE
"C00713917","ARATI FOR CONGRESS","H0NJ05208","KREIBICH, ARATI","DEM","H","NJ","5 ","C",FALSE,TRUE
"C00718486","KATIE PORTER VICTORY FUND",,,,,,,,FALSE,FALSE
"C00344234","PAC TO THE FUTURE",,,,,,,,FALSE,FALSE
"C00695346","FIELD TEAM 6",,,,,,,,FALSE,FALSE
"C00729517","ANDY TERRELL FOR CONGRESS","H0NC02133","TERRELL, ANDREW STEVEN","DEM","H","NC","2 ","C",FALSE,TRUE
"C00715318","MCCAFFITY FOR CONGRESS","H0TX03112","MCCAFFITY, SEAN J","DEM","H","TX","3 ","C",FALSE,TRUE
"C00709535","CLINT CURTIS FOR CONGRESS","H0FL06103","CURTIS, CLINT","DEM","H","FL","6 ","C",FALSE,TRUE
"C00711739","STEPHEN DANIEL FOR CONGRESS","H0TX06099","DANIEL, STEPHEN","DEM","H","TX","6 ","C",FALSE,TRUE
"C00730457","MICHAEL R GUZIK FOR CONGRESS","H0CA29131","GUZIK, MICHAEL R","DEM","H","CA","29","C",FALSE,TRUE
"C00635250","HEART OF LA DEMOCRATIC CLUB",,,"DEM",,,,,FALSE,FALSE
"C00711671","MULCAHY 2020","H0MA06106","MULCAHY, D.NATHANIEL","DEM","H","MA","6 ","C",FALSE,TRUE
"C00731471","SPANBERGER VICTORY FUND 2020",,,,,,,,FALSE,FALSE
"C00462333","HOUSE SENATE VICTORY FUND",,,,,,,,FALSE,FALSE
"C00727040","ASHA CASTLEBERRY-HERNANDEZ FOR CONGRESS","H0NY17257","HERNANDEZ, ASHA CASTLEBERRY","DEM","H","NY","17","C",FALSE,TRUE
"C00587261","NEW YORK CAUCUS FOR POLITICAL ACTION (NYCPAC)",,,"DEM",,,,,FALSE,FALSE
"C00727586","RUDY FOR CONGRESS",,,"DEM",,,,,FALSE,FALSE
"C00727974","FIERCE ON THE FRONTLINE",,,,,,,,FALSE,FALSE
"C00005561","DEMOCRATIC EXECUTIVE COMMITTEE OF FLORIDA",,,"DEM",,,,,FALSE,FALSE
"C00701797","EQUALITY CALIFORNIA VOTES",,,,,,,,FALSE,FALSE
"C00381806","PROGRESSIVE CHOICES PAC",,,,,,,,FALSE,FALSE
"C00495952","SCHNEIDER FOR CONGRESS","H2IL10068","SCHNEIDER, BRADLEY SCOTT","DEM","H","IL","10","I",FALSE,TRUE
"C00375584","GREAT LAKES PAC",,,,,,,,FALSE,FALSE
"C00161810","DEMOCRATIC PARTY OF NEW MEXICO",,,"DEM",,,,,FALSE,FALSE
"C00479063","THE BILL KEATING COMMITTEE","H0MA10082","KEATING, WILLIAM RICHARD","DEM","H","MA","9 ","I",FALSE,TRUE
"C00529891","SAN JOAQUIN COUNTY DEMOCRATIC CENTRAL COMMITTEE",,,"DEM",,,,,FALSE,FALSE
"C00710954","SAMUEL RAVELO FOR CONGRESS","H0NY16150","RAVELO, SAMUEL","DEM","H","NY","16","C",FALSE,TRUE
"C00385773","DEBBIE WASSERMAN SCHULTZ FOR CONGRESS","H4FL20023","WASSERMAN SCHULTZ, DEBBIE","DEM","H","FL","23","I",FALSE,TRUE
"C00561779","AMERICAN INNOVATION POLITICAL ACTION COMMITTEE (AMI PAC)",,,,,,,,FALSE,FALSE
"C00710632","REBECCA PARSON 2020","H0WA06099","PARSON, REBECCA","DEM","H","WA","6 ","C",FALSE,TRUE
"C00707067","JERRY FORD FOR CONGRESS","H0TX18284","FORD, JERRY MR. SR.","DEM","H","TX","18","C",FALSE,TRUE
"C00669358","SCANLON FOR CONGRESS","H8PA07200","SCANLON, MARY GAY","DEM","H","PA","5 ","I",FALSE,TRUE
"C00714832","MICHELLE FERRIGNO WARREN FOR US SENATE","S0CO00567","WARREN, MICHELLE FERRIGNO","DEM","S","CO","0 ","C",FALSE,TRUE
"C00705012","BRANDAUN DEAN FOR U.S. SENATOR","S2AL00111","DEAN, BRANDAUN LEFRED MAYOR","DEM","S","AL","0 ",,FALSE,TRUE
"C00112680","AMERICANS FOR DEMOCRATIC ACTION INC POLITICAL ACTION COMMITTEE",,,,,,,,FALSE,FALSE
"C00519355","DONALD M PAYNE JR FOR CONGRESS","H2NJ10154","PAYNE, DONALD M., JR.","DEM","H","NJ","10","I",FALSE,TRUE
"C00503110","SCOTT PETERS FOR CONGRESS","H2CA52089","PETERS, SCOTT","DEM","H","CA","52","I",FALSE,TRUE
"C00711101","MARK JUDSON FOR CONGRESS","H0NC04188","JUDSON, MARK","DEM","H","NC","7 ","C",FALSE,TRUE
"C00686071","STEVENS VICTORY FUND",,,,,,,,FALSE,FALSE
"C00632554","REAL JUSTICE PAC",,,,,,,,FALSE,FALSE
"C00710053","FRIENDS OF JOHN FLORA","H0NJ10190","FLORA, JOHN J","DEM","H","NJ","10","C",FALSE,TRUE
"C00425470","DEMOCRATS WIN SEATS (DWS PAC)",,,,,,,,FALSE,FALSE
"C00539890","FEINSTEIN FOR SENATE 2024","S0CA00199","FEINSTEIN, DIANNE","DEM","S","CA","0 ",,FALSE,TRUE
"C00703702","SEAN PATRICK MALONEY HOUSE VICTORY FUND",,,,,,,,FALSE,FALSE
"C00099267","TEXAS DEMOCRATIC PARTY",,,"DEM",,,,,FALSE,FALSE
"C00714691","ILLINOIS SENATE VICTORY 2020",,,,,,,,FALSE,FALSE
"C00695338","CECILIA OKUGO FOR PRESIDENT","P00009704","OKUGO, CECILIA","REP","P","US","0 ","C",FALSE,TRUE
"C00574970","FAIR SHOT PAC",,,,,,,,FALSE,FALSE
"C00407866","DEMOCRATIC ACTION CLUB OF CHICO",,,,,,,,FALSE,FALSE
"C00696245","FRIENDS OF AGATHA","H0CA12111","BACELAR, AGATHA","DEM","H","CA","12","C",FALSE,TRUE
"C00659029","SLOTKIN VICTORY FUND",,,,,,,,FALSE,FALSE
"C00720029","EVERYDAY PEOPLE",,,,,,,,FALSE,FALSE
"C00007658","DEMOCRATIC PARTY OF SOUTH CAROLINA",,,"DEM",,,,,FALSE,FALSE
"C00538835","COMMON GROUND PAC",,,"DEM",,,,,FALSE,FALSE
"C00424713","COMMITTEE TO ELECT ALAN GRAYSON","H6FL08213","GRAYSON, ALAN MARK","DEM","H","FL","9 ","C",FALSE,TRUE
"C00703108","BURNES FOR COLORADO, INC","S0CO00526","BURNES, ELLEN DR","DEM","S","CO","0 ","C",FALSE,TRUE
"C00722637","HILLARY O'CONNOR MUERI FOR OHIO","H0OH14084","MUERI, HILLARY O'CONNOR","DEM","H","OH","14","C",FALSE,TRUE
"C00410803","WHITEHOUSE FOR SENATE","S6RI00221","WHITEHOUSE, SHELDON","DEM","S","RI","0 ",,FALSE,TRUE
"C00564187","EDUCATE AND INNOVATE PAC",,,,,,,,FALSE,FALSE
"C00728337","SHABAZZ FOR US REPRESENTATIVE 2020","H0OH11122","SHABAZZ, TARIQ KHAJUAN","DEM","H","OH","11",,FALSE,TRUE
"C00312017","KIND FOR CONGRESS COMMITTEE","H6WI03099","KIND, RONALD JAMES","DEM","H","WI","3 ","I",FALSE,TRUE
"C00704569","2020 SENATE IMPACT",,,,,,,,FALSE,FALSE
"C00344697","LANGEVIN FOR CONGRESS","H0RI02139","LANGEVIN, JAMES R HONORABLE","DEM","H","RI","2 ","I",FALSE,TRUE
"C00710871","CHRIS BELL FOR SENATE","S0TX00324","BELL, ROBERT CHRISTOPHER MR.","DEM","S","TX","0 ","C",FALSE,TRUE
"C00659938","FRIENDS OF ANDREW YANG","P00006486","YANG, ANDREW MR.","DEM","P","US","0 ","C",FALSE,TRUE
"C00370569","PENNSYLVANIA ASSOC OF STAFF NURSES AND ALLIED PROFESSIONALS PASNAP-PAC",,,,,,,,FALSE,FALSE
"C00700609","COMMITTEE FOR PEACE, JUSTICE, AND MIKE GRAVEL","P00011254","GRAVEL, MAURICE ROBERT","DEM","P","US","0 ","C",FALSE,TRUE
"C00724096","EDWARD DESANTIS FOR CONGRESS","H0PA16042","DESANTIS, EDWARD J","DEM","H","PA","16","C",FALSE,TRUE
"C00714246","CAL WOODS FOR IOWA",,,"DEM",,,,,FALSE,FALSE
"C00704551","TEAM JJ USA","P00011759","VOGEL-WALCUTT, JENNIFER","DEM","P","US","0 ","C",FALSE,TRUE
"C00404301","PACIFIC PALISADES DEMOCRATIC CLUB CAMPAIGN ACCOUNT",,,,,,,,FALSE,FALSE
"C00701888","UNITE THE COUNTRY",,,,,,,,FALSE,FALSE
"C00632133","SWING LEFT",,,,,,,,FALSE,FALSE
"C00398644","MCNERNEY FOR CONGRESS","H4CA11081","MCNERNEY, GERALD MARK","DEM","H","CA","9 ","I",FALSE,TRUE
"C00726182","ROSS FOR MAINE","S0ME00145","LAJEUNESSE, ROSS","DEM","S","ME","0 ","C",FALSE,TRUE
"C00650150","ELISSA SLOTKIN FOR CONGRESS","H8MI08102","SLOTKIN, ELISSA","DEM","H","MI","8 ","I",FALSE,TRUE
"C00731588","GEORGETTE GOMEZ VICTORY FUND",,,,,,,,FALSE,FALSE
"C00717611","STEPHANIE FOR NEW JERSEY","H0NJ04151","SCHMID, STEPHANIE","DEM","H","NJ","4 ","C",FALSE,TRUE
"C00717405","BELL 2020 FOR OH-12","H0OH12161","BELL, JENNIFER ANN","DEM","H","OH","12","C",FALSE,TRUE
"C00486563","MANCHIN FOR WEST VIRGINIA","S0WV00090","MANCHIN, JOE III","DEM","S","WV","0 ","I",FALSE,TRUE
"C00700948","DIANA BRAY FOR COLORADO","S0CO00492","BRAY, DIANA","DEM","S","CO","0 ","C",FALSE,TRUE
"C00668707","UNFIT TO SERVE",,,,,,,,FALSE,FALSE
"C00705020","COMMITTEE TO ELECT JEFF RABINOWITZ","H0FL11194","RABINOWITZ, JEFFREY G","DEM","H","FL","11","C",FALSE,TRUE
"C00719559","SARA JACOBS FOR CONGRESS","H0CA53115","JACOBS, SARA","DEM","H","CA","53","O",FALSE,TRUE
"C00683961","LIZZIE FLETCHER VICTORY FUND",,,,,,,,FALSE,FALSE
"C00637371","CHRISSY HOULAHAN FOR CONGRESS","H8PA06087","HOULAHAN, CHRISSY","DEM","H","PA","6 ","I",FALSE,TRUE
"C00540732","SCHATZ FOR SENATE","S4HI00136","SCHATZ, BRIAN","DEM","S","HI","0 ","I",FALSE,TRUE
"C00719153","SAKINAH FOR CONGRESS","H0FL24197","LEHTOLA, SAKINAH LEE","DEM","H","FL","24","C",FALSE,TRUE
"C00630707","NATIONAL DEMOCRATIC REDISTRICTING PAC",,,,,,,,FALSE,FALSE
"C00402628","ALEXANDRIA DEMOCRATIC COMMITTEE",,,"DEM",,,,,FALSE,FALSE
"C00713867","TRUTH IN DEMOCRACY PAC",,,,,,,,FALSE,FALSE
"C00728105","FRIENDS OF ASHLEY JOLIN","H0UT02286","JOLIN, ASHLEY","DEM","H","UT","2 ","C",FALSE,TRUE
"C00719963","CONSERVATIVE DEMOCRAT HAROLD SHOUSE INC","S0GA00435","SHOUSE, HAROLD SHELBY MR JR","DEM","S","GA","0 ","C",FALSE,TRUE
"C00706259","KINA FOR CONGRESS","H0IL07167","COLLINS, KINA ISIS","DEM","H","IL","7 ","C",FALSE,TRUE
"C00650622","SCHOLTEN4IOWA CAMPAIGN COMMITTEE","H8IA04106","SCHOLTEN, JAMES D.","DEM","H","IA","4 ","C",FALSE,TRUE
"C00558213","DEBBIE DINGELL FOR CONGRESS","H4MI12079","DINGELL, DEBBIE","DEM","H","MI","12","I",FALSE,TRUE
"C00721530","FRIENDS OF LYNZ","H0MO04235","SIMMONS, LINDSEY NICOLE","DEM","H","MO","4 ","C",FALSE,TRUE
"C00167130","PENNSYLVANIA DEMOCRATIC PARTY",,,"DEM",,,,,FALSE,FALSE
"C00713370","PROGRESSIVES IN ACTION",,,,,,,,FALSE,FALSE
"C00711408","ANGELA WILLIAMS FOR US SENATE","S0CO00559","WILLIAMS, ANGELA","DEM","S","CO","0 ","C",FALSE,TRUE
"C00683102","CINDY AXNE VICTORY FUND",,,,,,,,FALSE,FALSE
"C00668483","GINA COLLIAS FOR CONGRESS CAMPAIGN","H8NC10113","COLLIAS, GINA ROCKEY","DEM","H","NC","11","O",FALSE,TRUE
"C00428706","NORTHEAST TENNESSEE DEMOCRAT RESOURCE CENTER",,,,,,,,FALSE,FALSE
"C00730044","FISHER FOR CONGRESS TX14","H0TX14226","FISHER, EDDIE ROSS","DEM","H","TX","14","C",FALSE,TRUE
"C00694471","AMERICAN MOSAIC PAC",,,,,,,,FALSE,FALSE
"C00663781","TINA SMITH FOR MINNESOTA","S8MN00578","SMITH, TINA","DEM","S","MN","0 ","C",FALSE,TRUE
"C00674424","CITIZENS UNITED TO REPEAL CITIZENS UNITED",,,,,,,,FALSE,FALSE
"C00430991","FRIENDS FOR GREGORY MEEKS","H8NY06048","MEEKS, GREGORY W.","DEM","H","NY","5 ","I",FALSE,TRUE
"C00727263","JESS SCARANE FOR DELAWARE","S0DE00175","SCARANE, JESSICA","DEM","S","DE","0 ","C",FALSE,TRUE
"C00698134","GANDHI FOR TEXAS","H0TX10216","GANDHI, PRITESH","DEM","H","TX","10","C",FALSE,TRUE
"C00373340","FIRST DISTRICT CONGRESSIONAL DEMOCRATIC IOWA",,,,,,,,FALSE,FALSE
"C00617753","COPPER STATE RURAL",,,,,,,,FALSE,FALSE
"C00681783","GRANDPARENTS FOR DEMOCRACY",,,,,,,,FALSE,FALSE
"C00708792","REGINA MARSTON FOR CONGRESSIONAL DISTRICT 42","H0CA42233","MARSTON, REGINA L MRS","DEM","H","CA","42","C",FALSE,TRUE
"C00522458","TOGETHER WE THRIVE",,,,,,,,FALSE,FALSE
"C00716720","HICKENLOOPER FOR COLORADO","S0CO00575","HICKENLOOPER, JOHN W.","DEM","S","CO","0 ","C",FALSE,TRUE
"C00700930","COMMITTEE TO ELECT PETER KHALIL","H0WA03237","KHALIL, PETER","DEM","H","WA","3 ","C",FALSE,TRUE
"C00693911","DAVIDS HAALAND VICTORY FUND",,,,,,,,FALSE,FALSE
"C00720490","MAJORITY 2020",,,,,,,,FALSE,FALSE
"C00675546","JANICEK FOR SENATE","S8NE00216","JANICEK, CHRIS EDWARD MR","DEM","S","NE","0 ","C",FALSE,TRUE
"C00326801","TAMMY BALDWIN FOR SENATE","S2WI00219","BALDWIN, TAMMY","DEM","S","WI","0 ","I",FALSE,TRUE
"C00702191","CONOLE FOR CONGRESS","H0NY24063","CONOLE, FRANCIS","DEM","H","NY","24","C",FALSE,TRUE
"C00675140","IVYPAC",,,,,,,,FALSE,FALSE
"C00730291","CUNNINGHAM FOR CONGRESS","H0WI01112","CUNNINGHAM, ANGELA","DEM","H","WI","1 ","C",FALSE,TRUE
"C00692020","IMPEACH",,,,,,,,FALSE,FALSE
"C00373464","TIM RYAN FOR CONGRESS","H2OH17109","RYAN, TIMOTHY","DEM","H","OH","13","I",FALSE,TRUE
"C00727826","CITIZENS FOR JEN RICHARDSON","H0MI06186","RICHARDSON, JENNIFER","DEM","H","MI","6 ","C",FALSE,TRUE
"C00728600","ADAM SCHLEIFER FOR CONGRESS",,,"DEM",,,,,FALSE,FALSE
"C00385393","MARQUETTE COUNTY DEMOCRACTIC PARTY",,,"SUB",,,,,FALSE,FALSE
"C00678839","INDIVISIBLE ACTION",,,,,,,,FALSE,FALSE
"C00631481","MAINERS FOR ACCOUNTABLE LEADERSHIP",,,,,,,,FALSE,FALSE
"C00630582","FIGHT FOR A BETTER AMERICA",,,,,,,,FALSE,FALSE
"C00519413","L PAC",,,,,,,,FALSE,FALSE
"C00704585","SHANIYAT CHOWDHURY FOR CONGRESS","H0NY05070","CHOWDHURY, SHANIYAT","DEM","H","NY","5 ","C",FALSE,TRUE
"C00531632","DEFENSE, ECONOMIC RENEWAL, EDUCATION AND KNOWLEDGE PAC",,,,,,,,FALSE,FALSE
"C00663369","QUINTANILLA FOR CONGRESS 2020","H2TX06186","QUINTANILLA, CARLOS","IND","H","TX","33","C",FALSE,TRUE
"C00708917","COMMITTEE TO ELECT SHELIA BRYANT","H0MD04145","BRYANT, SHELIA","DEM","H","MD","4 ","C",FALSE,TRUE
"C00718718","MICHIGAN JEWISH DEMOCRATS FEDERAL ACTION FUND",,,,,,,,FALSE,FALSE
"C00698258","HICKENLOOPER 2020","P00010520","HICKENLOOPER, JOHN W.","DEM","P","US","0 ","C",FALSE,TRUE
"C00713321","ZAVALA FOR CONGRESS",,,"DEM",,,,,FALSE,FALSE
"C00652560","PUSH THE VOTE",,,,,,,,FALSE,FALSE
"C00566562","BACKPAC",,,,,,,,FALSE,FALSE
"C00497073","LOBO PAC",,,,,,,,FALSE,FALSE
"C00471334","SOUTHWEST LEADERSHIP FUND",,,,,,,,FALSE,FALSE
"C00706648","MAURO SENATE CAMPAIGN TEAM","S0IA00150","MAURO, EDDIE J","DEM","S","IA","0 ","C",FALSE,TRUE
"C00411587","BEN CARDIN FOR SENATE, INC.","S6MD03177","CARDIN, BENJAMIN L","DEM","S","MD","0 ","I",FALSE,TRUE
"C00638650","HALEY STEVENS FOR CONGRESS","H8MI11254","STEVENS, HALEY","DEM","H","MI","11","I",FALSE,TRUE
"C00637363","JASON CROW FOR CONGRESS","H8CO06229","CROW, JASON","DEM","H","CO","6 ","I",FALSE,TRUE
"C00631887","CLIMATE CHANGE POLITICAL ACTION COMMITTEE",,,,,,,,FALSE,FALSE
"C00648154","RICHARD C HART  FOR US CONGRESS","H8NV03101","HART, RICHARD CRAIG","DEM","H","NV","3 ","C",FALSE,TRUE
"C00651554","MOULTON LEADERSHIP FUND",,,,,,,,FALSE,FALSE
"C00632992","DEVELOPING A NEW GENERATION PAC (DANG PAC)",,,,,,,,FALSE,FALSE
"C00677708","FRONTERA VISION PAC",,,,,,,,FALSE,FALSE
"C00346080","CLAY JR. FOR CONGRESS","H0MO01066","CLAY, WILLIAM LACY JR","DEM","H","MO","1 ","I",FALSE,TRUE
"C00676916","MARK ALI FOR CONGRESS","H8SC05240","ALI, MARK ANTHONY","DEM","H","SC","5 ","C",FALSE,TRUE
"C00704627","GLEIB 2020","P00011726","GLEIBERMAN, BEN","DEM","P","US","0 ","C",FALSE,TRUE
"C00639997","THE PEOPLE'S HOUSE PROJECT, INC.",,,,,,,,FALSE,FALSE
"C00721183","DANA BARRETT FOR CONGRESS, INC.","H0GA11036","BARRETT, DANA","DEM","H","GA","11","C",FALSE,TRUE
"C00710525","MATTHEW TIRMAN CONGRESSIONAL EXPLORATORY COMMITTEE","H0WA06073","TIRMAN, MATTHEW","DEM","H","WA","6 ","C",FALSE,TRUE
"C00625772","DEMOCRATIC WOMEN OF THE SOUTH ORANGE COUNTY",,,,,,,,FALSE,FALSE
"C00161786","COLORADO DEMOCRATIC PARTY",,,"DEM",,,,,FALSE,FALSE
"C00492595","PROGRESSIVE KICK INDEPENDENT EXPENDITURES",,,,,,,,FALSE,FALSE
"C00518605","FRESNO COUNTY DEMOCRATIC CENTRAL COMMITTEE",,,"DEM",,,,,FALSE,FALSE
"C00730135","PAT MAHER FOR CONGRESS","H8NY04050","MAHER, PATRICIA M","DEM","H","NY","2 ","C",FALSE,TRUE
"C00714139","DUMP THE CHUMP",,,,,,,,FALSE,FALSE
"C00662247","HARRY BRAUN FOR PRESIDENT COMMITTEE 2020","P00006676","BRAUN III, HARRY WILLIAM","DEM","P","US","0 ","C",FALSE,TRUE
"C00574640","ANTHONY BROWN FOR CONGRESS","H6MD04209","BROWN, ANTHONY","DEM","H","MD","4 ","I",FALSE,TRUE
"C00683565","FINKENAUER VICTORY FUND",,,,,,,,FALSE,FALSE
"C00707877","RODNEY L WALKER COMMITTEE TO ELECT","H0NC08247","WALKER, RODNEY L","DEM","H","NC","8 ","C",FALSE,TRUE
"C00712224","JEFFREY A. SITES FOR CONGRESS","H0OH04085","SITES, JEFFREY ALAN","DEM","H","OH","4 ","C",FALSE,TRUE
